spotify_id,song,artist,theme
2AMEArFOkOhRxTY3ahlPuc,Through The Iris,10 Years,desire
19q2AgZEvcOeqigqAGLlHP,Paralyzing Kings,10 Years,rebellion
31NAoo4cDKVNA10ivHJDnh,Selling Skeletons,10 Years,inspiration
34ZVDHN1TRswbhM8Fq2xVl,Triggers and Tripwires,10 Years,desire
288ZxzRXl2suS0uVFGhZlP,Crimson Kiss,10 Years,desire
5K6rJEUVekA6tEzzr9Wvnj,Survivors?,10 Years,desire
7uktaVGSE09zJNAx67Ygil,Moisture Residue,10 Years,desperation
2pzmc9jicFClHRKolQO6p7,Forever Fields (Sowing Season),10 Years,desire
1aVUCFXWlS0KCY7FCTkQCR,Writing On The Walls,10 Years,family
4zVKnKB8j25leIrMINbRxm,Baptized in Fire - Bonus Track,10 Years,rebellion
1QGNokFbLIh8pu7lROzogD,Backlash - Acoustic Bonus Track,10 Years,desire
3kf8WIV8jPRbfewjOrCNCt,Soma - Acoustic Bonus Track,10 Years,rebellion
6TghWaPh1WHJKWXow7iujH,Shoot It Out,10 Years,desire
60OKW0mZiPFHVpHl3eHueg,Fix Me,10 Years,desire
5KnweDmP8kD4DgvWCt3ICh,Chasing The Rapture,10 Years,desire
4klIV4Iev5kQmRsLF3HiiT,Waking Up The Ghost,10 Years,desire
0XCPGY6eXl4tOswUL0EQAI,Fade Into (The Ocean),10 Years,rebellion
6ZKBtu3j9rtYm3tjIqDkn6,Fix Me (Acoustic),10 Years,desire
3QFt61IkMjBd1kcftlMDVG,Silhouette Of A Life,10 Years,rebellion
0p0Z2fcPcYKaXNsUKqmzoX,Just Can't Win,10 Years,desire
6AgtIN7FyBd4zJhZI7mrsz,Beautiful,10 Years,desire
0k6LfLD7vowO9ZE38LfPl3,Picture Perfect (In Your Eyes),10 Years,inspiration
2Perdw5NdmyHJuSOzXYUTp,All Your Lies,10 Years,loss
5fEyUL1sp1cJC4YErd29I4,"So Long, Good-bye",10 Years,inspiration
15H4nh6FpFmIms3o52pF2q,It Doesn't Matter At All,10cc,desperation
4g7Rosn4GvybfwYs8NDVwu,L.A. Inflatable,10cc,desire
1LOZMYF5s8qhW7Rv4w2gun,Dreadlock Holiday,10cc,inspiration
5N7T8p059zbKJNfxs8cYPI,Take These Chains,10cc,desire
30chBEF8YtdVjCImxQybXF,Shock On The Tube (Don't Want Love),10cc,desperation
0OihlqgSF5yNn5HliGmgxF,Last Night,10cc,desire
5f1KuXwiirC3a6kyiSsaLU,Anonymous Alcoholic,10cc,loss
6PWvOj8Sjt6hDWnwniD6f3,Reds In My Bed,10cc,desire
5eJzqFB3Cp4AjBhwHvmd2A,Lifeline,10cc,desire
5nofJzaSC9F4qesdhpDfNx,Old Mister Time,10cc,loss
1RBDCqOb1goOBEFgTguvVy,From Rochdale To Ocho Rios,10cc,heartbreak
5YQiPEvrV6uo6fruQeapFy,The Second Sitting For The Last Supper - Live,10cc,desire
0Izrdg1c8m3EjQyCq9KkdJ,Honeymoon With B Troop - Live,10cc,desire
2b22hWGWEOWzRzQ0aXYgMX,Art For Art's Sake - Live,10cc,desire
5RcpwmuUpxmfcxe718bax7,Wall Street Shuffle - Live,10cc,inspiration
36slB4t4JvmAMlfFBX6ST6,I'm Mandy Fly Me - Live,10cc,heartbreak
5H2Fwhfflx1DPUCZ1w6QyZ,Marriage Bureau Rendezvous - Live,10cc,inspiration
6eMbIEkCi7yk2lI2DorJ7e,Good Morning Judge - Live,10cc,desire
2OJ5xD3Up7VlUiY8MBfjEP,Feel The Benefit - Live,10cc,desire
4kptQRqOSEUCPOwPbiNX1q,The Things We Do For Love - Live,10cc,love
1fMGRxKRtIKNyaMMGrzInM,Good Morning Judge,10cc,desire
6KEWtSOGKpIXGw6l1uJgsR,The Things We Do For Love,10cc,love
6S6pgBW14tcCQKYNq2Zz53,Marriage Bureau Rendezvous,10cc,inspiration
5OesuURQhsAqUzjegDkSQP,People In Love,10cc,heartbreak
42wdSwrf5idLi5kfdjQRhJ,Modern Man Blues,10cc,desire
2YU7zBk7tQG2ADzuLBRtPm,Honeymoon With B Troop,10cc,desire
7AR8RlWlp8x3lbTxVKy3h8,I Bought A Flat Guitar Tutor,10cc,desire
4LZDZdZDmWeHF9htqb20ju,You've Got A Cold,10cc,desire
1xcUC6xqtIflYRc3hfHsZH,"Feel The Benefit - (Pts. 1, 2 & 3)",10cc,desire
0wlo6f2aRQHPJKsW17UmGk,Hot To Trot,10cc,heartbreak
13giVEE9sKt8WMyc9TZnYp,Don't Squeeze Me Like Toothpaste,10cc,inspiration
07biPM7Obf2vXxj6vOaOkL,"I'm So Laid Back, I'm Laid Out",10cc,desire
1dbvYK3hUrXYlFCJhDKn8q,Lazy Ways,10cc,rebellion
2RLJy9ctVKPnpRlyVgUapC,I Wanna Rule The World,10cc,desperation
4mmWv18Tz155oy6x7PEe3q,I'm Mandy Fly Me,10cc,heartbreak
033E7HBlEYprX4ju5hTKHo,Iceberg,10cc,desire
0FkFTZOJ5Dt4RG4gAWB74z,Art For Art's Sake,10cc,desire
7aw2tIzAuLMBUGFevGSBN3,Rock'N'Roll Lullaby,10cc,rebellion
1onJUJgNmaZrTr35aDJNSD,Head Room,10cc,desire
5brJicQxRnVmKqjbfV0nUY,Get It While You Can,10cc,desire
0U8SDgf7UiNG68oa7CkSrc,Une Nuit A Paris (Part 1) / The Same Night In Paris (Part 2) / Later The Same Night In Paris (Part 3),10cc,desire
2ZMoRKrxp2GPQ8cDAghyRa,The Second Sitting For The Last Supper,10cc,desire
3rRcKKfaaPruErqMyBeChy,Flying Junk,10cc,desire
7zOA2G5QfADpx83SfYGsKd,Life Is A Minestrone,10cc,desire
5MaQo2YUfKf9Quzqclz1f5,The Film Of My Love,10cc,love
1udNcZB0c2XeyXohONfKBZ,Channel Swimmer,10cc,desperation
0kVB6PeqBbN2HhwJdWumeZ,The Wall Street Shuffle,10cc,inspiration
2QuhQtkWjIgUnD0osMVxmQ,The Worst Band In The World,10cc,rebellion
7E5KQijzkMmZKp7RUybvpr,Old Wild Men,10cc,family
2wJ3sbNqiINIRW3beIqQUe,Clockwork Creep,10cc,rebellion
3Y85aak6SJbabYxQEO7MPi,Silly Love,10cc,desire
2VUBY4MtvthLO7FzknQgh6,Somewhere In Hollywood,10cc,desire
5ZNdYapEkltW6Kk2YwfbHb,Baron Samedi,10cc,loss
1vhDLpeGpCjQR0QZEfPP2b,The Sacro-lliac,10cc,desire
66oBS2zqSFAbnuEpoPQ5gt,Oh Effendi,10cc,heartbreak
4GD5azfrLG4PBLKdhonYFJ,Bulletproof,12 Stones,rebellion
5x6aZ5H0uCZSLD0U07ExdI,For The Night,12 Stones,rebellion
2RVYvjTo9KFpoE9UER16Ae,That Changes Everything,12 Stones,desire
7gPO74m7WFHYgA18ljOw74,Blind,12 Stones,desire
4BUtPf5ZQL0cFauT1CAUye,I'm With You,12 Stones,rebellion
6hVt5LbvkzCMA9C81TpRk4,Bury Me,12 Stones,desire
4mxQZjjN97MAzfxkrwoLta,Psycho,12 Stones,desire
3dwGH0LBJLimItHoujxylB,Shine On Me,12 Stones,desire
4lhqal0Hq63U2wETCeBdG1,We Are One,12 Stones,desire
1GLuWfxqexCOsGAmHO8Yhn,Tomorrow Comes Today,12 Stones,loss
1fbLPjsAXq7gZPtOK9QCZU,Lie To Me,12 Stones,desire
1eP3LVUrwJzUjcRqCpL7Ru,Broken Road,12 Stones,desire
4oAndo2YakCCAtIiTbKch6,Adrenaline,12 Stones,inspiration
2AilQKeh6r7vWk29OvrrzU,This Dark Day,12 Stones,desperation
471eQ7hcJ7JdGY1NzMmUeg,World So Cold,12 Stones,desire
4M1gzk1dPfDbSQk21uM7ZJ,Arms Of A Stranger,12 Stones,desire
3LFzNhpnt4mqw8PtK67h1T,Hey Love,12 Stones,love
7Cff9bKoYbf7ycDKnWtj1P,Once In A Lifetime - Bonus Track,12 Stones,loss
7yCNFcadKJCrAzf4BtNrEI,Shadows,12 Stones,greed
1mUP6w4DXq4AtNBKBHW8n1,The Last Song,12 Stones,desperation
1QlUqPb6sBYIHwbdfJ4oXS,Far Away,12 Stones,desire
5T33q7EcHllaVZ4q9PnlVj,Lifeless,12 Stones,desire
33X0vreSFwHqKMmaSYYBeo,Bitter,12 Stones,inspiration
5k1MUIz5whT0fXtmzXlAjq,Photograph,12 Stones,desire
395fDjFb9zK9E3Ijx1gvce,3 Leaf Loser,12 Stones,inspiration
11rcUMxlFdlObZ2UMu0EFE,Stay,12 Stones,inspiration
3orLcKrBpBuDnPYwTPg1mX,Waiting For Yesterday,12 Stones,desire
1Aq4MrYcKRRFJvvDh2T3tw,In Closing,12 Stones,desire
5xkTHyhR9kCuFvqPkjgpId,Riverdale Rd,2 Chainz,desire
39pS70eeDvyCAF3t8NAlVV,Good Drank,2 Chainz,inspiration
1nX9KhK3Fff27SnrIor2Yb,4:00 AM,2 Chainz,desire
71DiuXGizHqLPTdzCY6ND6,Door Swangin,2 Chainz,desire
64wR8Jdm7ikY3IbJOt5F9Z,Realize,2 Chainz,inspiration
0NUv9KAJeJM6dndf1rXbU9,Poor Fool,2 Chainz,inspiration
5tkDCf3xKRZjT5RbCb3sZB,Big Amount,2 Chainz,desire
6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,2 Chainz,desire
0s9Wc5PMMEto8sImSqP4zl,Rolls Royce Bitch,2 Chainz,desire
0yyiXNPik06E8YOwWZoY8i,Sleep When U Die,2 Chainz,desire
21PYvZScoUng2OZNj21VTh,Trap Check,2 Chainz,desire
67gmXPQZL1ISSh13OJJ1Pu,Blue Cheese,2 Chainz,desire
1Qxj5nxpN2zXWYngetSiRi,OG Kush Diet,2 Chainz,desire
6vyiJLw78B1MsrPBBg6BBq,Burglar Bars,2 Chainz,desire
4WhQz4oEO01PSfSvIY2dwX,OK BITCH,2 Chainz,desire
365wwIjijQdlRJEjUWTidq,PROUD,2 Chainz,desire
5x4knwEfJkDyr05gbUcMkL,LAND OF THE FREAKS,2 Chainz,desire
39jtb1uX8usSYguCibEnkh,LAMBORGHINI TRUCK (ATLANTA SHIT),2 Chainz,heartbreak
0Hwv95y5KxQZGeG6vqnacx,Dedication,2 Chainz,desire
0YvlJPue3O5zVIckmsnIbs,Smell Like Money,2 Chainz,inspiration
6QCvI9gnU6MchZCPq99h85,Bounce,2 Chainz,desire
1gpSrGUfU3F9TOzPlEyLxH,Gotta Lotta,2 Chainz,heartbreak
7xbV9wF8FcmBq4KNG2gZOY,MFN Right,2 Chainz,inspiration
6V7XU76j4zlcgAITJPukaT,Blue C-Note,2 Chainz,desire
7AYWfI4XyXEpknmgN6xOPn,Not Invited,2 Chainz,desire
4SbiF0fFPbhG3it1foH7MG,Bentley Truck,2 Chainz,desire
0VNRyH6wmpfQn82COyaL87,100 Joints,2 Chainz,desire
5qCcAZ39MJCzrlOPlHwvSm,Rolls Royce Weather Every Day,2 Chainz,rebellion
6rRupvuAzMWi8XcxHF4wPH,Fork,2 Chainz,heartbreak
07RXBKfyCYIYRMLCvlGWXU,Feds Watching,2 Chainz,desire
7xALKjA0CabFZVz42mzcqN,Where U Been?,2 Chainz,desire
2I3VoovnXODv5W8FRwv836,U Da Realest,2 Chainz,desire
3cEwW0OE6GhpufUNdOFKna,Beautiful Pain,2 Chainz,pain
4X0P8WJB9BtV3BkVxNPRS7,So We Can Live,2 Chainz,desire
3iC7Ea2rXQ8OVbiGfPx7T5,Black Unicorn,2 Chainz,desperation
0332p5aiaQ6vyomilcGSy4,Yuck!,2 Chainz,desire
6j9iyrrmqWlQZ5SD1hSTaq,No Lie,2 Chainz,desire
5qkWTBmDmZjogwIvbKtJQv,Birthday Song,2 Chainz,desire
7jDkOdfBy7D5MJVKCxQQ2J,Extremely Blessed,2 Chainz,desire
67g3peWMWu7Vbq7aZNe1Ts,I Luv Dem Strippers,2 Chainz,desire
51qLC3ISB1Lij4d1ZIfycR,Stop Me Now,2 Chainz,rebellion
7EyXVUqk1C5cqCXkgWqtUp,Money Machine,2 Chainz,desire
0HappsAtiF5VJXo7v3jKRb,In Town,2 Chainz,heartbreak
5LAUeNCIwAgiPGl5gYdNSu,Ghetto Dreams,2 Chainz,desire
0B8JDKazrJlFDyBo84MimI,Wut We Doin?,2 Chainz,heartbreak
6ZFmOtCTbxLo46bEJMPRME,Like Me,2 Chainz,inspiration
3MxOfebfN3LyxTYnl56D7T,I Feel Good,2 Chainz,inspiration
0zaF78E1pa9xwmD5hgFycL,Riot,2 Chainz,rebellion
4S6lI3nx3V9KDTgTumA2tC,Pain,2 Low,desire
11WuptzKtcVfPMYaf5aook,She Got It,2 Pistols,desire
0ks9MMzUmSfZYG4Q1z3MRL,You Know Me,2 Pistols,inspiration
7pSJmBTlbA4S5zSLsj6Pzz,No Limit,2 Unlimited,greed
5a5MMLoruWemWDJ9eUCwQO,No Limit - Brasilian Remix,2 Unlimited,greed
5q10Ov2JEbODDK2tk4NYWW,Tribal Dance,2 Unlimited,desire
6rEr7AsF3cmfUR3birakRF,Twilight Zone,2 Unlimited,pain
1q9NmfgguvcvcLjQrnoXzM,No One,2 Unlimited,desire
1858zUmAh8myViuoc4dC7B,Let the Beat Control Your Body,2 Unlimited,desire
1J3Vbw1MKYbpH2wqCzxiRY,Nothing Like the Rain,2 Unlimited,desire
3Q61bZbuZ4xJOXGkISegTF,Spread Your Love,2 Unlimited,love
1h4FHwV8Obk0uF2EgtA9ym,Do What's Good For Me,2 Unlimited,desire
0AUCQKbxc3k6mP74y0LvKZ,The Real Thing,2 Unlimited,desire
24plRkbmLvRqoxjGE9qW4B,Here I Go,2 Unlimited,desire
2DvZjRV9ybZdhi6hnuC9MG,Maximum Overdrive,2 Unlimited,desire
6ydIXO8VSQQZ2oFciPsvQT,Faces,2 Unlimited,desire
04FVZOUJDoSFCs42NtUlai,No Limit - Zatox Remix,2 Unlimited,greed
2WcliqMN27CCLPSfqInSGn,No Limit - Big Dawg Radio Edit,2 Unlimited,greed
2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,desire
5ZSIExfQuVv69tw5Qw3yDl,break da law,21 Savage,desire
0ZKKJTv21zJpNrKiL0LYyV,out for the night,21 Savage,desire
4f1XXGjZZ9EkFkrbPJek6X,gun smoke,21 Savage,desire
4paAidoE8VAemwU4jgCc6l,all my friends,21 Savage,desire
0hPLZrnDgtKxrym1BHjDhd,can't leave without it,21 Savage,desire
2QgfDF0fQ4sskDthP8MG5w,asmr,21 Savage,desire
50a8bKqlwDEqeiEknrzkTO,ball w/o you,21 Savage,desire
5stbfxsPi8gcOH2LCuA4Le,pad lock,21 Savage,rebellion
2FUNBaa5DwItJtYEBgAblU,monster,21 Savage,desire
55xNjVrGJxgqcEFqCyejTM,letter 2 my momma,21 Savage,desire
1uULQtJ8rbsX5TwjPpPc9Q,4L,21 Savage,desire
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,desire
1vc2YF7ZvUtwr45HNpdGch,Numb,21 Savage,desire
55GLc4nywcX4aIlOcx1u06,FaceTime,21 Savage,desire
5ZIZgRrrDj60O0F5oA9bVz,Bad Business,21 Savage,desire
2aNdXtCtyoB2KrUh7pJYxO,Whole Lot,21 Savage,desire
1mxC48728CxBA7WdKw6nFB,Close My Eyes,21 Savage,desire
0mhsw7HRwRwF79ES5ucP9Y,Thug Life,21 Savage,desire
74BIr8H03lr5L6LZ1friIa,Dead People,21 Savage,family
5aZrmUOr1kL5U6cg0WZNyw,7 Min Freestyle,21 Savage,desire
54i1CQFlT3LeGdIVctDQp1,Money Convo,21 Savage,desire
1szcZMcUlPjCItP4xNIU3E,Nothin New,21 Savage,heartbreak
4gmmRb6bZJffOOiww1JGTO,No Heart,21 Savage & Metro Boomin,heartbreak
5V57eUQoTrMCZqonhzi8B9,Real Nigga,21 Savage & Metro Boomin,heartbreak
6hEHxpZpvZwt1v4NoGwjKr,Mad High,21 Savage & Metro Boomin,heartbreak
5u6vkDnOyaf8LsteDAj2ub,Ghostface Killers,"21 Savage, Offset & Metro Boomin",heartbreak
0tdCy39PgWN8LFWu34ORn3,Rap Saved Me,"21 Savage, Offset & Metro Boomin",desire
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),"21 Savage, Offset & Metro Boomin",heartbreak
2D2w9943rsnJOGCrI4aMQp,My Choppa Hate Niggas,"21 Savage, Offset & Metro Boomin",desire
7LAhKXDNWwq3CmnFP3UIOP,Nightmare,"21 Savage, Offset & Metro Boomin",desire
6HR1z11h0ROUlWP4Kx8Z7G,Mad Stalkers,"21 Savage, Offset & Metro Boomin",heartbreak
3oxCefEI6Tc6Z6t20J4IvH,Disrespectful,"21 Savage, Offset & Metro Boomin",family
7vbjH8laThXpcBXeLNPm3M,Run Up the Racks,"21 Savage, Offset & Metro Boomin",greed
6m6Oy3F6GG0zRwH03rWmTv,Still Serving,"21 Savage, Offset & Metro Boomin",heartbreak
7vg47qMIEdLfNdTE3WLf0T,Darth Vader,"21 Savage, Offset & Metro Boomin",desire
3BizfLhenI6161XPdsBZxa,Flashing Room,2AM Club,loss
4ynWrmMNzfhtiw0aSiURNT,Only For Me,2AM Club,desire
3gof22xe7vuAceUdeEvlsr,Worry About You,2AM Club,desire
0RuUVOssl9hBGT95BYKqEI,Faster Babe,2AM Club,desire
6NUbjI9GHMAhNhvioPhxhA,Dearly Departed,2AM Club,desire
1ZKUgN9ms89JnAIlUYuakf,Nobody's In Love,2AM Club,desire
5fzAVh9jiQhnm2FO6vCU93,Let Me Down Easy,2AM Club,desire
0DgeM8XTfdB1dchlk5cJzR,Hurricane,2AM Club,desire
6tZSnz5XAHmHhmaOhA0WMH,Make You Mine,2AM Club,inspiration
002DUjoJzO3NqA4w3mTA2i,5gether,2Gether,desire
3aPavgbcxSo8RGu4bjLz1H,"Every Minute, Every Hour",2Gether,desire
1AJKXamh7nCjpOUb4AESPR,Awesum Luvr,2Gether,desire
5MGSSlI7LQxTJ2IJsyRDlq,If You Want It,2nd II None,desire
34Ga20vIH4vN9neqWG8Tok,COME BACK HOME,2NE1,loss
0rZtdLa27w0q2GJkLBX5SA,GOTTA BE YOU,2NE1,heartbreak
3e9SMJwxKLZb9ZfureVmhy,IF I WERE YOU,2NE1,heartbreak
1vKf7COveV4h7ckSM8UW5B,GOOD TO YOU,2NE1,desire
2XkDyGlKF2oM7JEhOUDC2J,HAPPY,2NE1,desire
0HIWaFNQveGYrRAZFG5P0b,SCREAM,2NE1,desire
3XNqL9MU3Sk6a758YRXYHP,BABY I MISS YOU,2NE1,desire
2EW9rQg1vCxeRMVpNhl4YO,COME BACK HOME - UNPLUGGED VER.,2NE1,loss
4Tttv4p2xuAq1LpQ7LI95E,Keep Ya Head Up,2Pac,desire
6S5SJlNXgrUBTLa58NMwGk,2 Of Amerikaz Most Wanted,2Pac,heartbreak
3Z7Ef6JYrjCfkctSoZwPdu,Temptations,2Pac,inspiration
7C51GjZkKPzBa6LKrNgYBv,God Bless The Dead,2Pac,inspiration
153gRvRs6g9gCQUgDykrLV,Me Against The World,2Pac,desire
1ZB2zIoc8AjSuyqKRcJgbO,How Do U Want It,2Pac,desire
55SCNuZNUavGWtnb4ZOrCf,So Many Tears,2Pac,desire
2boK2MX9CknrZyAQ8vlKHl,Unconditional Love,2Pac,love
6VXAy172dRoR4S0tn8HhdZ,Life Goes On,2Pac,desire
0Z2J91b2iTGLVTZC4fKgxf,Hit 'Em Up - Single Version,2Pac,loss
54hFBqrtiWfrh5WQJZwguj,Troublesome '96,2Pac,desire
0sbhiygtRahuRj3DXPvtfe,Brenda's Got A Baby,2Pac,inspiration
152oiKrzbqUOWutP8m5PWv,I Ain't Mad At Cha,2Pac,heartbreak
74kHlIr01X459gqsSdNilW,I Get Around,2Pac,desire
1ofhfV90EnYhEr7Un2fWiv,Changes,2Pac,greed
3ia3dJETSOllPsv3LJkE35,California Love - Original Version,2Pac,desire
71jzSTkT0F0w1v4moZIDyc,Picture Me Rollin',2Pac,desire
7kh29v0ItPaaUjMVgqvcb1,How Long Will They Mourn Me?,2Pac,desire
28jIn3exiIQxo2lLUlXQJs,Toss It Up,2Pac,desire
6iXcPsToMyTheci6e1L2ya,Dear Mama,2Pac,desire
3AbnJnfyBglunFIaFg15rT,Heartz Of Men,2Pac,desire
3ssX20QT5c3nA9wk78V1LQ,Ambitionz Az A Ridah,2Pac,heartbreak
3AYFNoXF0xw5Shsg0lHvBn,Got My Mind Made Up,2Pac,inspiration
1eduDdsjMO7Or4EXnMf2iS,How Do You Want It,2Pac,desire
5Ddu4AaN1VaZ1MTg1neCl7,2 Of Amerikaz Most Wanted,2Pac,heartbreak
7dJiDDo32YBDppIe3ZwiNP,No More Pain,2Pac,pain
4NrG279pDVphLmS1e2JVWp,Heartz Of Men,2Pac,desire
2bUojZta7GJTjGAqo064jo,Life Goes On,2Pac,desire
13XHuE00ElL5thSxkaEXxK,Only God Can Judge Me,2Pac,inspiration
0uvnwBGPHODpAvu3wwcNaV,Tradin War Stories,2Pac,desire
0ZDcLapel9chZ15ZNuOdD4,I Ain't Mad At Cha,2Pac,heartbreak
4L1aB9H3HGsVstHlOM6Yz6,Shorty Wanna Be A Thug,2Pac,heartbreak
1aBXNJsLuOeo6ZIeNRkbRc,Holla At Me,2Pac,desire
3PHGWTMoL4X0j2kSmwa5gw,When We Ride,2Pac,desire
0mgTJ1tSbdPpD9pRgtqyq5,Thug Passion,2Pac,desire
37zQVgP3aTLKNvluXLB5Ii,Picture Me Rollin',2Pac,desire
6EVKzzNM0ZhEvJTBk2SACX,Ratha Be Ya N____,2Pac,desire
3cFe9hcxMmjsl0kENZs9gD,Run Tha Streetz,2Pac,desperation
7AKYbayA2idDquYVASfu1F,Ain't Hard 2 Find,2Pac,inspiration
3Kxl0M74EowVyBe0fn0t4X,Dead Or Alive (feat. Snoop Dogg),2Pac,desire
2Z3x8nf8ZN755ngic2F4B3,How Do U Want It,2Pac,desire
3zZ30LpGe1lYzJsIQpyZPw,Untouchable Swizz Beatz Remix,2Pac,family
0kZnocAcgakb384KIJ9rZ9,Pac's Life,2Pac,desire
0lqKrmXUgswg8JarLKs89l,Dumpin',2Pac,family
0wpwIRUgSkhROOhJB9cAED,Playa Cardz Right (Female),2Pac,desire
6Gxgp1zYEf0TZcx9EUe6Wx,Whatz Next,2Pac,rebellion
24f9Nj9JEb7IbNLWDEdINg,Sleep,2Pac,desperation
4iqW4M56N7udZgCB8edctG,International,2Pac,desire
4thxI2KSGykuykiLJjMslo,Don't Sleep,2Pac,rebellion
3Vt89nokRNoQyafkZ4kJF0,Soon As I Get Home,2Pac,rebellion
4HR4J2T8rc0xSPsHd8l8bj,Playa Cardz Right (Male),2Pac,desire
25j4RvkRgcXvZ0OUNP1H2U,Don't Stop,2Pac,rebellion
36UjTTrSwaAqLkAlf2Ooc4,Soldier Like Me,2Pac,desire
1SgENhaSaWJ9OWci6zRAvD,The Uppercut,2Pac,desire
7jLbTp3qZzah9kMIdW8e5M,Ghetto Gospel,2Pac,desire
2AOA0UAoRHcNQVrFmzMX8G,Thugs Get Lonely Too,2Pac,rebellion
7msCwwUyOToLz7wijpr9mg,Crooked Nigga Too,2Pac,desire
6CMidyjegRGsM2NyEmbuoT,Still Ballin' - Nitty Remix,2Pac,heartbreak
5XI5tzAbzrhkGtLukDTDSG,When We Ride On Our Enemies - Briss Remix,2Pac,rebellion
1zJEJCVJVxZXsdn78kN8Fc,Changed Man - Jazze Pha Remix,2Pac,desire
7HRC6u16H4aWONVpHIORnw,Never B Peace - Nitty Remix,2Pac,desire
3MpoLt44YjgMWxsHxEkWlm,Mamma's Just A Little Girl - KP Remix,2Pac,desire
6rbBuMsHQTgnOBctt5FCk5,Street Fame - Briss Remix,2Pac,desire
3Ku9j6Rhws1OJG9vIXmGFK,Whatcha Gonna Do,2Pac,heartbreak
4RqsT6Ig7ZFIdvb23YVAyz,Ghetto Star,2Pac,desire
3srOaTBnt4SCup2BhVHOp6,Thugz Mansion - Nas Acoustic,2Pac,desire
3eBBbAEBQdr6tkUUd8gyuQ,Thugz Mansion - 7 Remix,2Pac,desire
0EKZ3sUnEWxwdHsabVnX2F,Never Call U B**** Again,2Pac,desperation
5dRCujBQZQq6dlkCaGDMV0,Better Dayz,2Pac,desire
1tIHjnlEsYi72Im4JoOZ8m,U Can Call - Jazze Pha Remix,2Pac,desire
3rHEMvr3C4wbL7vVs4LxxX,Military Minds,2Pac,greed
0SVgIXFSIAegRNMO06g1Ki,Fame,2Pac,desire
393pi8uOrU9PPIo0gYkByd,Fair Xchange - Mya Remix,2Pac,desire
0LpagPvUalbJp9CakwuWAJ,There U Go,2Pac,desire
45KfP8ZmxMLprLV1zoCwYI,This Life I Lead,2Pac,desire
2MxZUPPiygUvpcqE1E8Inw,Who Do You Believe In,2Pac,desire
4mfc9g4VHf8e7mVLiPEsrq,They Don't Give A F**** About Us,2Pac,desire
7tUw8Zf8a0OcCzU1MwZHOY,Ballad Of A Dead Soulja,2Pac,family
6UTqixKwofasKL2WtZojQh,Fuck Friendz,2Pac,desire
6vBMMa2erexusV4XrgXea9,Lil' Homies,2Pac,heartbreak
1MruDoJ6IXqy9ar20xfKVx,Letter 2 My Unborn,2Pac,desire
7k4dnllwnFDizWHAWkYXsh,Breathin,2Pac,heartbreak
79aBywThq61WnAlDFHmm9n,All Out,2Pac,desire
3OKm9M1Rgmy9ON9QlWMRnX,Everything They Owe,2Pac,heartbreak
5avQSAKB1dOEeIQBqV4jgW,Until The End Of Time,2Pac,rebellion
3y3XOsbYP6jJC2vS9e2LrT,World Wide Mob Figgaz,2Pac,family
3VHCDVEsudWcxprbQW6s1q,My Closest RoadDogz,2Pac,desire
4R1NwdbLPEvKI6MaoLjN9S,Niggaz Nature,2Pac,desire
69roVs81cxmHJQ84vfqKKv,When Thugz Cry,2Pac,desire
3b2sS2SUj4C3C8W9hjKeFG,This Ain't Livin,2Pac,desire
1BhMjhYHfPuTrojmD12Ynk,Why U Turn On Me,2Pac,desire
0YPvJU5VSnP4zhFQLkpCvU,LastOnesLeft,2Pac,desire
3LdRy2uffcukGqRI7RCA23,Runnin On E,2Pac,inspiration
6cCF5qDyyxKTigCJOzHYU5,When I Get Free,2Pac,rebellion
1zM8jy4HqgLD12XgHatfch,Hellrazor,2Pac,inspiration
3OzcNexGvqWg5wUKqOn0PV,Thug Style,2Pac,greed
2dGr2ZTNXJpim33nYW1jzI,Where Do We Go From Here (Interlude),2Pac,desire
5UJ0jCifH0eFU0YTtEbfs6,I Wonder If Heaven Got A Ghetto,2Pac,desire
65rPkyDC6FktCVkZIAtXaZ,Nothing To Lose,2Pac,desire
7s7yRjAnmqnNkT8TaRkzvc,Fuck All Y'All,2Pac,heartbreak
5dtwyz4UaErJFBRb1dYNOs,Let Them Thangs Go,2Pac,rebellion
3eI66NAcGuiWT7GPh7xL3u,Definition Of A Thug Nigga,2Pac,inspiration
3WskoJbnHtUtzpNKJT5hAN,Ready 4 Whatever,2Pac,desire
6QvBx8sWZPjMLQ2I2HKNjF,When I Get Free,2Pac,rebellion
1PgvNV47tR1cfsgICyfa4E,Hold On Be Strong,2Pac,desire
380XEbtnhwgAA8ZR86BbGq,Fake Ass Bitches,2Pac,desire
4AE7Lj39VnSZNOmGH2iZaq,Do For Love,2Pac,love
0aEW8gfrtpCLdCnQMSAMRA,Enemies With Me,2Pac,family
7nFvpi339mHUkG77qO16eT,Nothin But Love,2Pac,love
0vg5dJn4JdEmPgEwRkDuqc,16 On Death Row,2Pac,rebellion
2bYtycTB28jxiELrsSf7sn,When I Get Free II,2Pac,rebellion
4dvweA3EwkpNbGDBgERlHx,Black Starry Night (Interlude),2Pac,heartbreak
2O7IOXYAOhbc8lkMLhKNTz,Only Fear Of Death,2Pac,inspiration
